time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,Q,T (C),S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2
223,0.004002308593306469,0.03280958610540994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007912625507806458,0.001953794393422021,0.029306775945345188,0.0,3.2516918842048175,17.337063742762535,6.938718202242483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.152564377488407,0.0,0.005263053378347135,146.5366732359991,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0071049319067978955,0.038725181790279825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007925624604114489,0.0018632956155264478,0.02868137461625218,0.0,4.347643531284476,16.964258939757336,9.490232224451075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.964916249405647,0.0,0.005354176122403573,157.60345098071744,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.005141986515175843,0.04055295945611519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00794529802889226,0.0019292066822191563,0.029074586617615594,0.0,4.275891759159159,14.653390485543177,9.384032696966363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.353721301041606,0.0,0.005298144840159468,175.6328319874997,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.00717068540933125,0.04415887501789081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00792120052046451,0.0020504702250590417,0.02978413834330423,0.0,4.7581075256126235,15.528611963997415,10.460896002158881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.357610853148373,0.0,0.005149270161935229,171.81879808396744,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.003652014395162,0.04617384449380121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007904208499568906,0.0019506129395962916,0.03306510492474357,0.0,4.564565178847422,17.4215345458291,9.980209146143151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.893216676133143,0.0,0.0052320292455128444,164.53191536096344,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0.006833910093537854,0.046973714087457354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007856673434291792,0.0021992522422901147,0.030740724611970822,0.0,5.12828224529557,17.093894211369353,11.27610042878871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.60856273156418,0.0,0.004948791919188614,162.96298957033693,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.005550184594454104,0.03744374457805673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007824488955482375,0.0020413984747501873,0.03136966816280472,0.0,4.322161666132777,16.022846926895294,9.410436196087561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.888651733562835,0.0,0.005085740710665656,149.22903573370564,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0038205298043496564,0.03534742831900598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007790354604146761,0.001915011382753052,0.02966182676573956,0.0,3.742543709617085,16.657596673668262,8.069060215505194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.447567472272738,0.0,0.005189451007626792,137.57425164358074,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.009069089820777197,0.0449468462616526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007837921004148438,0.0020832497903089373,0.030235693847226824,0.0,4.922114576131997,16.47186671928035,10.8538293842637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.864290449457194,0.0,0.005053226588255843,158.23759497952884,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.014324091045097053,0.04251635869661171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077911926862632395,0.002182989485976406,0.03151955335911407,0.0,4.4887579419956065,18.63435269779264,9.810013579237687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.739519503246427,0.0,0.00490904268612602,157.09813183819293,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.010128811547785126,0.036940413257032095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00783901851404748,0.0020184674004861667,0.027431429183183198,0.0,4.295135234422248,16.21845546117172,9.404316198692209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.042152157002935,0.0,0.005117485134567625,185.80154089350006,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.003610633149765521,0.0358903563420087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00810128813874851,0.001754103434860906,0.020433192780951147,0.0,2.9162100591922617,11.371753066299092,6.334417719735829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.206914530583402,0.0,0.005605191888214604,245.57732781200457,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.002829202125055146,0.040916952528785314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008039899992922634,0.0017502192693561666,0.024991356961778854,0.0,3.666102907711803,13.423885432599702,7.999716082940362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.488837981225895,0.0,0.005541138418262,207.50848729323152,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0012521370952453437,0.028093622376549762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008761830069383593,0.0023454596538836667,0.02193322760910296,0.0,2.1732018859418374,12.367327912970266,4.587859640755714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.743142779989945,0.0,0.005607221481998313,209.40268711428698,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0016722126981067707,0.03327455117016225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008079496658297105,0.0022465823308571563,0.02865832558512244,0.0,3.461424274446934,17.057911469041937,7.4341357300461794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.629711120895987,0.0,0.005100779223668885,138.62486174587133,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,1.956604978396875e-05,0.047204613030177034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007958969043902062,0.0020535098135002292,0.031269214223267096,0.0,5.012052180770177,15.172464515289228,11.068979498291469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.505574719906523,0.0,0.005168201440087979,161.71334352904958,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0006102971938337188,0.054672822112041775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007916811666114762,0.0022068211094658854,0.031859509153761,0.0,4.820735708194569,19.73602422536572,10.578186096107865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.046304746421317,0.0,0.004965498475762677,151.4183737444741,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.003559301401134052,0.04575030640437921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007925723573457751,0.0020773655238293122,0.02960830332418879,0.0,4.389960464114703,15.553997611742119,9.651750128703819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.598767197026163,0.0,0.005112707440113604,186.03920546199026,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.009146804124825022,0.03426623788509298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008059643241183844,0.001647542501440302,0.023047713234174177,0.0,3.526940624595525,13.046988290821028,7.704229670581658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.128611205262263,0.0,0.005647846382502698,209.53227699937165,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.006968786585418719,0.04148894949569243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008006399567436625,0.001994989561599448,0.024411973930781927,0.0,3.753234989154201,16.10026535985431,8.174087028527323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.66395245752581,0.0,0.0052471455284765,190.34369371396008,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0015615653867817186,0.03601588567065856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007913723923526803,0.001993618611018521,0.02748911781005745,0.0,3.439896702546987,16.36233046045548,7.396299970905023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.67503478894172,0.0,0.005185471404147666,150.7611115037384,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.001932723337304271,0.037357377412358894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008025904783224437,0.002130161807328604,0.032353479232984754,0.0,3.5408151325750112,17.013169606850408,7.634528061529395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.249352649557284,0.0,0.005170963302314271,137.1251606531337,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.009268417367524666,0.03839807578520838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00788547476750548,0.0019168938537253023,0.03208814112348471,0.0,4.683172521536785,14.817214685688034,10.343957177824912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.669169935143714,0.0,0.005231602150215228,166.66873418719015,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.006284017637189406,0.04503961941658371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007876996583055355,0.0022058814055936353,0.031114485084405872,0.0,4.443339462397209,17.003706529999313,9.75626845212683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.33519679139198,0.0,0.004930711901765385,166.9133264376887,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0018196373695628229,0.047533881525722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00788069797422152,0.002263635199791073,0.03196597910593156,0.0,4.422904532015569,15.913465298109273,9.705723829389882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05667152827611,0.0,0.004886661539432032,169.65161776782222,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.004686831783140604,0.04796436994649991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007793287646014907,0.002192812915366281,0.031131678297025928,0.0,5.006995765521602,16.52103167499617,11.029052876325116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.295152866708566,0.0,0.004877045983666011,160.6072055780685,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.01766745764902298,0.03794840182877466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007825411590970157,0.001978441569265354,0.02926771775079552,0.0,4.937662650179456,16.119862871939493,10.900109632837856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.879365743380465,0.0,0.005115150109551437,164.46190735680815,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0026121829428489064,0.04510877429521341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007860010539384605,0.0018909823069839793,0.03031870980469055,0.0,4.139018351606427,16.333594941266046,9.015724009819987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.985677514433764,0.0,0.0052394837489315,144.54985518346902,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,3.3713604241052085e-05,0.03961097136607471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007900182654972032,0.002025902837118271,0.02916636275639477,0.0,3.7300580176971114,15.1575416939636,8.090593867584877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.519170181378367,0.0,0.005157761738912021,159.80072140562592,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.00541228266948874,0.025919655510710387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008181417238739282,0.0016803495751584272,0.0223238930079193,0.0,2.5209593468131914,10.156453544953417,5.480544871776112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.264468241973224,0.0,0.005718319818098574,255.68691000675074,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.002321467565328052,0.048063664544830936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007998073491648687,0.0021026484357755415,0.029847631294497565,0.0,3.847348057819755,17.041834832053382,8.38159728539485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.295603492683508,0.0,0.005128513075894135,165.18405509866025,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0023946257746587187,0.0430832452364559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007918611522714563,0.00228761698975401,0.031270141101762815,0.0,4.340884047465104,16.951772962559733,9.529585307714862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67953025533889,0.0,0.004882887813040364,167.46931719052543,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.005640638143681489,0.04488108700997929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00789317761424901,0.002036371118953927,0.030570024506194657,0.0,3.740382972871643,15.68137246275249,8.177224294473815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.824464023866785,0.0,0.005108546639076135,184.6370420384981,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.006503036714184032,0.042123324783417494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007963962408160167,0.0020408268633977395,0.02668395814270676,0.0,4.214624482408346,15.997888176248255,9.243678222487949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.319834813178247,0.0,0.005168495328636229,175.0209310355156,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.007396734305365208,0.04494977714175045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007802839173439001,0.0020485278594162292,0.02877086227837553,0.0,4.243389658098627,18.25513473804328,9.235888998991195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.528201052466304,0.0,0.00502817351394674,135.627555003271,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.00023477349994607293,0.04233613835099536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007860686452948917,0.0019742660315427707,0.031548662346238536,0.0,4.016709211107119,16.275261152878763,8.725198021645276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.61197373545208,0.0,0.005166276935508406,134.21389518193652,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0.007943861566172208,0.04431484243742002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007886602147502845,0.0020919938699512706,0.03148129074547052,0.0,4.724470363289898,15.545641611442697,10.432838169374916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.58173514978694,0.0,0.005059510935789521,161.0849407433695,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0.004434066583917302,0.04753781591357414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007837661687705772,0.001979241178148156,0.031967626614071855,0.0,4.612715064911717,16.367743203192095,10.15873244352388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96487961364049,0.0,0.005116608010421781,160.46150955926439,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0.007739107353675458,0.044320123573744236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007863921530429896,0.002191267632613052,0.031258258517562115,0.0,4.6776634802393,15.975779717623313,10.323735314710401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.921880770844265,0.0,0.004937595942907198,167.66676824005444,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,3.258112962063542e-05,0.0421832681990791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008518786692072615,0.0024688616248889792,0.029713407912181383,0.0,3.6317284781662678,14.431139646195033,7.962137441463743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.78955905210289,0.0,0.005256563742371094,208.6940831018718,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.005186991461906698,0.021791214729147426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008230620465842718,0.0014676171441714272,0.015457854468620427,0.0,2.0039922425095655,8.185747036903226,4.323062088437523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.668387396366887,0.0,0.005945424445809166,331.0955219452624,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0015089734891798124,0.03347162382225783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00849635469323751,0.002183728141336375,0.022488102181859898,0.0,2.5323627187238484,12.353172277591396,5.431769469214402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18325461852472,0.0,0.005478369668676927,189.82243622170697,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0013215722164105,0.035117929599788204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00818122022680349,0.00234189063134525,0.028659088700803446,0.0,3.4725967089847196,16.9842076130443,7.528009000262181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.906530614531057,0.0,0.005047517379322386,141.00651809837981,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.007852039770289249,0.038964527983659326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007923610102925823,0.0022557212835465105,0.02510887381613421,0.0,4.421887812340482,15.797976666213543,9.73326246493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.912846705164785,0.0,0.004890709726741917,160.28616206023023,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.005537778279581021,0.046913674876244336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007869415048867791,0.0021239542789010728,0.03047441281028424,0.0,4.435463656876433,16.694659671576797,9.763195307441155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.815773310918,0.0,0.004967052225120292,170.0415279637189,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0018301115496640625,0.04735417023680997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007882593029196468,0.0020173056078424583,0.03141969917243578,0.0,4.894919304524102,15.055983682174434,10.816017108440187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.177215197732014,0.0,0.005088011903502521,164.96205254178136,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0113649695771345,0.046583568324807305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007821990025083438,0.002197200765715802,0.032142371727859165,0.0,5.240098572293184,16.836048959013052,11.579927446762023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63637351634988,0.0,0.004855546377040969,152.6563857753493,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.00298283483377899,0.055115244540484304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00786445705844224,0.002129355895938531,0.03137544279830342,0.0,5.143591299496084,14.811321196444226,11.396561416095523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.97295891913014,0.0,0.004960023126580156,167.42381356071476,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0010059871959735521,0.0441652978970724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007790667935976167,0.0020039127752032398,0.032638074999327325,0.0,3.7092161157541645,17.200909590542164,8.01390663084329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.033121198592294,0.0,0.005034019141554594,135.26759625947082,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,0.0038138443390704686,0.03553608294438125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007759515098627354,0.0019871478829216875,0.029416765978884405,0.0,3.729056678670433,16.168173787209266,8.058956281352827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.778505028660007,0.0,0.0050492037967491245,114.36827613158981,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0033127788790464478,0.036753207472258485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007788173605831803,0.0020018338241110625,0.030374706699411846,0.0,3.557680835559751,15.841730235770077,7.729396905016063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.58898480797041,0.0,0.0050552275104985625,133.41007724932962,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,0.03734628768530169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00783926670348073,0.001969188182572198,0.030820239651168563,0.0,4.2949684185711785,14.469324400143075,9.415464970067754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.638863957979954,0.0,0.0051321342225527705,126.71220735543703,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0016797431763814895,0.01857516016668873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008904072425433698,0.001893386582962573,0.015487877237487855,0.0,1.413160252685594,7.203345611072752,3.015132798529843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.620160142273175,0.0,0.006135332280145229,291.30879494823483,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.03999014004391204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008659728938103302,0.0025536202162021668,0.023517586996533685,0.0,2.844072062464002,15.40638696701233,6.124597754047259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.60910728882847,0.0,0.005259147294656531,126.51828579644318,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0008971041587822709,0.03495705086647712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007971644167918375,0.0019016137862530418,0.02783005862561005,0.0,3.25393700938823,16.31871155133798,7.047714834877645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.24300602992364,0.0,0.005285149292933094,132.14223023890895,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.031906127988620546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008011483258091876,0.001980752207621979,0.027683548218585124,0.0,3.4362811482352353,14.451488432861032,7.470072313267933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.172432403475742,0.0,0.005250443114273063,117.99165474893937,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.03584446157029552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007976755660829738,0.0020226822064612813,0.028984087195423638,0.0,3.6742815794938544,16.522977167145516,8.004632098687521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.560210961017432,0.0,0.005180727643528448,109.14735234363305,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.020756489016078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007908823334223,0.001685139588825,0.030425905726816,0.0,4.1352746789648,10.4101543839743,9.22149610694965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.628485795647,0.0,0.005442585233611,146.91319805045,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
